event_timestamp,user_id,feature_name,action_type,session_id,session_duration_sec,device_type,user_type
2026-01-04 18:42:59.937511,4561,dashboard,view,42085,869.0,web,returning
2025-11-13 21:00:59.937511,2942,dashboard,download,47125,1445.0,mobile,new
2025-12-21 01:11:59.937511,3803,Dashboard,click,46511,,web,returning
2025-11-16 18:31:59.937511,3534,Search,click,37682,1167.0,mobile,new
2026-01-01 04:50:59.937511,2868,Export,view,30947,,web,returning
2025-12-16 10:43:59.937511,2895,KPI Page,download,46212,877.0,web,new
2025-11-13 01:14:59.937511,3590,KPI Page,download,27405,,mobile,returning
2025-12-22 19:08:59.937511,2021,dashboard,download,10199,,mobile,returning
2025-11-20 05:33:59.937511,2722,Dashboard,click,25780,,mobile,returning
2025-11-23 18:10:59.937511,1357,Export,download,28088,,mobile,new
2025-12-04 05:44:59.937511,4207,,view,12218,224.0,mobile,new
2025-12-14 19:11:59.937511,3754,dashboard,download,27658,,mobile,new
2025-12-03 12:08:59.937511,4897,KPI Page,view,26155,1058.0,web,new
2025-12-25 18:13:59.937511,4841,Filter,view,14455,32.0,web,returning
2025-12-25 18:13:59.937511,4841,Filter,view,14455,32.0,web,returning
2025-12-05 15:21:59.937511,3485,Filter,view,48599,,mobile,returning
2025-12-15 12:42:59.937511,3842,,view,26087,,web,new
2025-12-06 02:46:59.937511,4137,KPI Page,download,21534,,web,returning
2025-12-10 19:56:59.937511,3861,Export,download,34179,922.0,mobile,returning
2025-12-26 22:16:59.937511,3064,dashboard,download,14910,,web,new
2025-12-18 12:34:59.937511,2574,Dashboard,click,14105,231.0,web,new
2025-12-26 07:56:59.937511,2751,Search,click,36527,1726.0,web,new
2025-12-11 06:17:59.937511,3847,,download,16840,138.0,web,new
2025-12-21 15:52:59.937511,2350,Export,view,35251,,web,returning
2025-12-21 15:52:59.937511,2350,Export,view,35251,,web,returning
2025-12-04 13:01:59.937511,2473,Export,view,32146,,mobile,returning
2026-01-02 15:38:59.937511,4931,KPI Page,click,38895,,mobile,returning
2025-11-21 01:14:59.937511,3320,dashboard,view,15709,1640.0,mobile,returning
2025-12-31 06:40:59.937511,2058,Dashboard,view,15576,,web,returning
2025-12-13 12:01:59.937511,1733,Export,click,34910,1397.0,mobile,returning
2025-11-21 07:22:59.937511,1075,Export,view,30430,1691.0,web,new
2025-12-05 20:07:59.937511,2332,Dashboard,view,16087,,web,new
2025-12-20 06:53:59.937511,4347,KPI Page,download,49013,1690.0,mobile,new
2025-12-20 06:53:59.937511,4347,KPI Page,download,49013,1690.0,mobile,new
2025-11-25 15:11:59.937511,4582,Export,click,17752,,mobile,new
2025-12-08 22:20:59.937511,4882,KPI Page,view,11679,1071.0,mobile,new
2025-11-25 19:13:59.937511,3334,dashboard,view,26114,257.0,web,returning
2025-12-31 04:03:59.937511,4476,Export,view,22406,,web,returning
2025-11-11 02:07:59.937511,1436,Export,click,27895,,mobile,returning
2025-12-29 20:57:59.937511,4950,Export,click,45875,,web,new
2025-12-02 22:32:59.937511,1521,Export,view,29800,288.0,mobile,new
2026-01-08 01:02:59.937511,1925,Export,view,17860,,mobile,new
2026-01-08 01:10:59.937511,1088,dashboard,click,18282,616.0,mobile,returning
2026-01-09 10:53:59.937511,3041,dashboard,download,38249,,web,returning
2025-12-05 06:55:59.937511,4967,Dashboard,click,45731,1740.0,mobile,new
2026-01-04 15:44:59.937511,3224,KPI Page,download,15685,,mobile,new
2026-01-04 15:44:59.937511,3224,KPI Page,download,15685,,mobile,new
2025-12-24 15:21:59.937511,3477,Filter,download,28516,,web,returning
2025-12-07 09:54:59.937511,2184,Search,click,40021,132.0,mobile,returning
2025-11-10 23:28:59.937511,3513,dashboard,download,30719,742.0,mobile,returning
2025-12-29 07:38:59.937511,4129,dashboard,download,10259,,web,returning
2025-12-01 05:43:59.937511,2057,Dashboard,download,23861,,mobile,returning
2025-12-01 05:43:59.937511,2057,Dashboard,download,23861,,mobile,returning
2025-12-21 00:11:59.937511,3386,dashboard,view,36046,,web,new
2025-12-11 22:24:59.937511,3488,Filter,click,37570,,web,new
2025-11-30 17:21:59.937511,3531,Export,click,34066,,mobile,new
2025-12-09 22:59:59.937511,1159,Export,click,16896,,web,new
2025-12-09 22:59:59.937511,1159,Export,click,16896,,web,new
2025-12-21 08:55:59.937511,2581,Dashboard,view,47013,,web,returning
2025-11-17 04:50:59.937511,3368,dashboard,download,31185,1739.0,mobile,returning
2025-12-29 13:01:59.937511,3595,dashboard,download,16680,,mobile,returning
2025-11-22 20:18:59.937511,1021,,view,21919,1121.0,mobile,new
2025-11-23 18:13:59.937511,1284,Search,click,26881,1026.0,mobile,new
2026-01-02 02:03:59.937511,4171,KPI Page,download,49665,,web,new
2025-12-07 03:35:59.937511,2680,Filter,click,28995,,web,returning
2025-12-10 15:08:59.937511,4301,Filter,click,14135,,web,returning
2026-01-05 12:07:59.937511,2875,Export,click,46966,1743.0,web,new
2026-01-08 00:15:59.937511,4243,Filter,click,16009,1378.0,web,new
2026-01-05 21:24:59.937511,2034,,click,16985,,mobile,new
2025-11-30 21:37:59.937511,2670,Search,download,46472,,mobile,new
2025-12-09 19:28:59.937511,3895,KPI Page,click,37126,,web,returning
2025-11-21 01:57:59.937511,1971,Dashboard,download,33903,,mobile,returning
2025-11-19 18:47:59.937511,1490,Filter,view,18149,753.0,web,new
2025-11-19 18:47:59.937511,1490,Filter,view,18149,753.0,web,new
2025-11-18 23:43:59.937511,2298,Export,download,15983,,mobile,new
2025-12-29 00:08:59.937511,3472,Search,view,37840,903.0,web,new
2025-11-12 23:03:59.937511,4475,Filter,download,20224,552.0,web,new
2025-12-16 14:41:59.937511,4778,KPI Page,download,21841,710.0,web,returning
2025-12-05 20:33:59.937511,3391,,click,27641,,mobile,returning
2025-11-27 23:22:59.937511,3853,Search,click,29850,,mobile,new
2025-11-30 13:40:59.937511,1527,Dashboard,download,27489,150.0,mobile,returning
2025-11-28 13:34:59.937511,1753,Dashboard,download,13616,,web,returning
2025-12-09 09:49:59.937511,3095,Export,click,33585,,mobile,new
2025-11-23 13:10:59.937511,1148,,click,28565,823.0,mobile,returning
2025-12-15 05:35:59.937511,3089,Search,download,28146,1647.0,mobile,returning
2025-12-29 13:41:59.937511,3368,dashboard,click,26082,,web,returning
2025-11-28 22:18:59.937511,1878,,download,38703,,mobile,new
2025-12-11 20:50:59.937511,2257,Dashboard,click,24975,258.0,web,returning
2025-12-08 07:26:59.937511,4157,Filter,click,15658,,mobile,returning
2025-12-28 12:40:59.937511,3989,Dashboard,click,46269,250.0,web,returning
2025-12-23 08:44:59.937511,4910,Filter,click,31426,541.0,web,new
2025-11-24 20:00:59.937511,2570,Filter,download,41168,1527.0,web,new
2025-11-30 09:19:59.937511,3805,KPI Page,download,37321,1470.0,web,returning
2025-12-18 08:19:59.937511,2927,KPI Page,view,17912,327.0,mobile,new
2026-01-03 22:42:59.937511,3098,Filter,view,11634,1336.0,web,returning
2026-01-02 12:28:59.937511,3841,Search,view,41803,,mobile,returning
2025-12-31 23:06:59.937511,4460,Search,view,12091,,mobile,returning
2025-11-11 05:01:59.937511,2949,Filter,click,48089,,mobile,new
2025-12-27 10:06:59.937511,3549,Dashboard,view,34379,,web,new
2025-12-07 01:06:59.937511,1878,KPI Page,view,18301,,mobile,returning
2025-12-04 13:20:59.937511,4787,dashboard,download,41280,,web,returning
2025-12-28 11:26:59.937511,1532,Search,click,47965,1374.0,web,new
2025-12-20 13:53:59.937511,4570,,download,14756,,web,new
2025-11-29 14:20:59.937511,4485,KPI Page,view,10306,1443.0,mobile,returning
2025-11-17 01:38:59.937511,2993,Export,view,32530,,web,new
2025-12-27 00:29:59.937511,1544,Export,click,11219,24.0,mobile,new
2025-12-25 12:03:59.937511,4180,Export,view,15853,1452.0,mobile,new
2025-12-14 01:45:59.937511,4322,Dashboard,click,41334,845.0,mobile,returning
2025-12-24 13:38:59.937511,1718,dashboard,download,33383,871.0,web,new
2025-12-12 10:20:59.937511,1125,Dashboard,view,14258,81.0,mobile,new
2026-01-04 12:21:59.937511,2933,Dashboard,download,26313,1302.0,web,new
2025-12-01 18:43:59.937511,1932,KPI Page,click,22717,1602.0,mobile,new
2025-12-01 18:43:59.937511,1932,KPI Page,click,22717,1602.0,mobile,new
2025-12-12 00:11:59.937511,1759,,click,26685,,mobile,returning
2025-12-20 12:44:59.937511,4134,Export,click,15616,32.0,mobile,returning
2025-12-28 11:28:59.937511,2602,,download,28536,474.0,mobile,new
2025-11-29 10:55:59.937511,2715,dashboard,click,42704,1057.0,web,new
2025-12-31 15:42:59.937511,3063,KPI Page,view,24668,1280.0,mobile,new
2025-12-09 07:06:59.937511,2765,Filter,download,20806,,mobile,returning
2026-01-03 04:21:59.937511,1309,Search,download,49299,1730.0,web,returning
2025-11-25 00:17:59.937511,1080,Filter,click,16652,,mobile,new
2025-12-15 20:09:59.937511,3404,KPI Page,click,37819,,web,returning
2025-11-15 19:06:59.937511,3048,dashboard,download,38762,491.0,mobile,new
2025-11-14 10:40:59.937511,2014,Search,view,49326,,mobile,returning
2025-12-08 01:34:59.937511,2194,,download,47425,708.0,mobile,new
2026-01-04 01:31:59.937511,2881,Filter,download,11448,310.0,web,new
2025-12-18 10:27:59.937511,4167,,download,27774,,web,new
2026-01-04 17:59:59.937511,4837,,view,38965,10.0,web,new
2025-11-20 21:41:59.937511,4551,Filter,view,27234,1650.0,mobile,returning
2025-12-02 14:00:59.937511,4394,KPI Page,download,15580,895.0,mobile,returning
2025-11-25 07:30:59.937511,2412,Filter,view,15025,,mobile,new
2025-11-12 01:51:59.937511,3019,Filter,view,32319,,mobile,returning
2025-11-22 01:07:59.937511,2800,Search,download,44280,,web,returning
2025-11-22 01:07:59.937511,2800,Search,download,44280,,web,returning
2025-12-12 09:26:59.937511,3612,Filter,view,38182,,web,new
2025-12-04 17:11:59.937511,2538,Export,view,18035,1273.0,mobile,returning
2025-12-21 07:59:59.937511,4868,Export,view,10566,,web,returning
2025-12-13 05:03:59.937511,2988,dashboard,download,23188,,web,returning
2025-12-22 07:08:59.937511,3487,,download,41867,,web,returning
2025-12-31 03:35:59.937511,4577,Filter,download,23158,1068.0,web,new
2025-12-21 06:53:59.937511,4152,dashboard,click,14541,,web,returning
2025-12-19 14:18:59.937511,4039,KPI Page,download,12960,1256.0,mobile,returning
2025-11-15 02:27:59.937511,3770,Dashboard,view,39196,1194.0,mobile,new
2025-12-25 06:23:59.937511,3672,,view,37350,467.0,web,new
2025-11-16 14:41:59.937511,2151,Dashboard,download,11092,,mobile,new
2025-11-14 23:23:59.937511,4193,dashboard,download,24114,,mobile,new
2025-11-27 14:49:59.937511,2358,Dashboard,view,22557,160.0,mobile,returning
2025-12-05 02:24:59.937511,4445,Search,click,49464,,web,returning
2025-11-26 21:41:59.937511,3315,Filter,view,37935,1503.0,web,returning
2025-11-23 11:50:59.937511,4671,Dashboard,click,10687,1385.0,mobile,new
2025-11-16 04:53:59.937511,4304,dashboard,download,42692,1447.0,web,new
2025-12-15 09:37:59.937511,3485,Export,download,27437,786.0,mobile,returning
2025-12-27 03:33:59.937511,2070,Export,view,46458,,web,returning
2026-01-03 09:25:59.937511,1068,dashboard,click,32270,,mobile,returning
2025-11-19 13:35:59.937511,1590,Filter,click,25763,1735.0,mobile,new
2025-12-11 02:30:59.937511,3697,Export,click,10045,1257.0,mobile,new
2025-12-04 16:45:59.937511,4381,dashboard,download,28350,1604.0,web,returning
2025-12-03 05:25:59.937511,1781,Export,view,26163,,mobile,returning
2026-01-01 03:18:59.937511,1315,Export,download,34235,,mobile,returning
2025-12-18 02:05:59.937511,1201,Dashboard,download,15326,226.0,mobile,returning
2026-01-09 01:24:59.937511,2878,Export,download,45587,,mobile,returning
2026-01-09 09:43:59.937511,2721,Search,download,41629,,mobile,returning
2025-12-21 08:49:59.937511,1542,,download,26858,1536.0,mobile,returning
2026-01-01 21:13:59.937511,2796,Dashboard,view,15119,76.0,mobile,returning
2025-11-21 10:27:59.937511,4163,KPI Page,click,30717,907.0,web,returning
2025-12-19 21:46:59.937511,1311,Search,view,42646,463.0,mobile,returning
2025-11-25 23:06:59.937511,2346,Export,view,28932,512.0,web,new
2025-12-12 21:37:59.937511,2820,dashboard,view,42397,,web,new
2025-11-17 09:35:59.937511,3162,KPI Page,view,44716,1457.0,web,new
2025-11-24 00:45:59.937511,3920,,view,19582,1443.0,web,returning
2025-11-28 01:18:59.937511,4403,Export,click,31889,481.0,mobile,returning
2025-12-29 19:42:59.937511,2014,Dashboard,download,28051,,mobile,returning
2025-12-11 10:28:59.937511,1311,dashboard,click,14475,,web,returning
2025-11-21 17:34:59.937511,1291,Export,download,40862,,web,returning
2025-11-15 21:04:59.937511,1108,Filter,download,30464,315.0,web,new
2025-12-03 14:24:59.937511,3868,Dashboard,view,32895,,web,new
2025-12-15 04:05:59.937511,2318,Filter,download,14297,,web,returning
2025-12-27 17:32:59.937511,4198,Search,click,31465,,mobile,new
2026-01-03 19:22:59.937511,3780,dashboard,click,27614,,mobile,new
2025-12-06 04:25:59.937511,2678,Export,view,29813,1437.0,mobile,returning
2026-01-06 23:30:59.937511,2296,,view,37296,1295.0,mobile,returning
2025-12-25 02:51:59.937511,1073,Export,click,44871,1080.0,web,new
2025-12-09 21:44:59.937511,1116,Search,view,23600,816.0,mobile,returning
2025-11-23 22:03:59.937511,3022,Filter,view,10658,1042.0,mobile,new
2025-11-17 08:55:59.937511,1280,Search,click,42754,497.0,mobile,returning
2025-12-08 19:25:59.937511,2391,Dashboard,view,33586,1583.0,mobile,returning
2025-11-15 04:09:59.937511,1743,Export,click,23682,452.0,mobile,returning
2025-12-22 14:07:59.937511,4424,Search,download,27875,,web,returning
2025-11-11 07:54:59.937511,3908,dashboard,view,21992,,mobile,returning
2025-12-11 07:44:59.937511,3002,Dashboard,download,34104,432.0,web,new
2025-12-31 04:46:59.937511,4640,Search,download,47573,,mobile,returning
2025-11-26 08:46:59.937511,4790,dashboard,click,10323,,mobile,returning
2025-12-18 11:39:59.937511,3536,Dashboard,click,20021,,mobile,new
2025-12-13 08:59:59.937511,4174,Dashboard,click,26280,1588.0,mobile,returning
2025-11-17 02:27:59.937511,2161,Search,click,15988,1734.0,mobile,new
2025-12-07 01:29:59.937511,1766,Filter,download,26528,21.0,mobile,returning
2025-11-24 02:08:59.937511,4170,Filter,view,46942,,mobile,new
2025-11-16 12:06:59.937511,3859,Filter,view,19055,1784.0,mobile,new
2025-12-22 14:09:59.937511,3821,dashboard,click,41268,1169.0,web,new
2025-12-10 12:47:59.937511,1333,,click,44947,,mobile,returning
2025-12-28 08:17:59.937511,4156,Export,click,40400,373.0,web,returning
2025-11-19 10:07:59.937511,4448,Export,download,31340,,mobile,new
2025-12-02 09:22:59.937511,1232,Dashboard,download,22196,376.0,mobile,returning
2025-11-14 09:54:59.937511,1158,Dashboard,view,28142,1247.0,web,new
2025-12-03 01:55:59.937511,4434,dashboard,view,22716,345.0,mobile,returning
2025-11-20 08:16:59.937511,1490,Filter,click,46215,191.0,web,new
2025-11-20 20:00:59.937511,3214,Filter,click,13668,,web,returning
2025-12-28 20:02:59.937511,2501,Dashboard,view,15669,,mobile,new
2025-12-23 09:18:59.937511,2870,Filter,download,36369,1434.0,web,returning
2025-12-11 20:12:59.937511,3959,dashboard,view,12639,,web,returning
2025-12-06 12:38:59.937511,3159,Dashboard,view,25582,,mobile,new
2025-11-14 00:18:59.937511,3279,Filter,download,33810,1423.0,web,new
2026-01-07 02:59:59.937511,4140,,download,14196,288.0,web,returning
2025-11-12 12:18:59.937511,3578,Search,view,42428,340.0,web,returning
2025-12-19 06:57:59.937511,2458,,view,41410,84.0,web,returning
2025-12-20 20:22:59.937511,2419,Search,view,18887,,web,returning
2025-12-29 09:59:59.937511,1960,Search,download,11578,,web,returning
2025-12-29 13:21:59.937511,3560,Dashboard,click,23815,1750.0,mobile,returning
2025-11-15 12:08:59.937511,1032,Search,download,38778,,mobile,returning
2025-11-18 04:52:59.937511,4169,KPI Page,view,48329,,web,returning
2025-11-17 12:55:59.937511,2699,dashboard,click,14615,,mobile,new
2025-12-08 09:57:59.937511,2570,,download,14062,,web,new
2025-12-03 20:08:59.937511,3248,KPI Page,click,20048,121.0,mobile,returning
2025-11-14 00:09:59.937511,4892,dashboard,view,29527,676.0,mobile,returning
2025-11-18 06:24:59.937511,4158,Filter,view,30749,,web,returning
2025-12-12 18:59:59.937511,2438,KPI Page,view,39325,,web,returning
2025-12-27 05:06:59.937511,2416,KPI Page,view,11195,,web,returning
2025-11-15 01:20:59.937511,4666,Search,view,30760,264.0,web,returning
2025-11-22 19:53:59.937511,2425,Dashboard,download,29901,,mobile,new
2026-01-06 15:25:59.937511,1277,Dashboard,view,35857,34.0,web,new
2025-12-25 19:27:59.937511,1494,dashboard,click,44107,1442.0,mobile,returning
2025-11-17 12:14:59.937511,4282,Search,click,36274,1400.0,web,new
2025-12-20 04:03:59.937511,2524,Dashboard,download,11492,,mobile,returning
2025-12-20 04:03:59.937511,2524,Dashboard,download,11492,,mobile,returning
2025-11-12 16:15:59.937511,3439,Dashboard,view,20516,,web,returning
2025-11-27 18:39:59.937511,4138,KPI Page,download,15533,1195.0,mobile,returning
2025-11-12 01:48:59.937511,2551,Dashboard,download,47741,1714.0,web,new
2025-12-23 05:10:59.937511,1827,Search,click,22644,1466.0,mobile,returning
2026-01-06 19:06:59.937511,2894,KPI Page,click,13847,,web,returning
2025-12-25 23:38:59.937511,1293,KPI Page,click,40714,,mobile,new
2025-12-20 15:40:59.937511,4513,Filter,download,36551,,mobile,returning
2025-12-01 04:13:59.937511,1751,Filter,view,24269,286.0,web,returning
2025-12-02 14:32:59.937511,2167,Filter,view,45274,555.0,web,returning
2025-12-25 14:22:59.937511,2746,Dashboard,view,15440,,mobile,returning
2025-12-08 08:11:59.937511,3249,KPI Page,view,33049,59.0,mobile,new
2025-12-25 14:21:59.937511,4425,Filter,download,12097,,mobile,new
2025-11-23 07:57:59.937511,2018,Filter,download,11157,,mobile,new
2026-01-03 05:11:59.937511,3002,,view,15919,,mobile,returning
2025-11-30 21:23:59.937511,4350,Search,view,18704,644.0,web,new
2025-11-25 21:16:59.937511,4306,Dashboard,click,29836,,web,returning
2025-12-24 05:52:59.937511,4793,KPI Page,download,26737,695.0,mobile,returning
2025-12-06 03:02:59.937511,4562,Search,view,21680,1587.0,mobile,returning
2025-11-25 23:23:59.937511,4007,Dashboard,click,29157,241.0,web,returning
2025-12-10 16:01:59.937511,4427,KPI Page,click,29424,636.0,mobile,new
2025-11-22 00:39:59.937511,1000,,view,19716,1157.0,mobile,returning
2025-11-21 14:28:59.937511,4688,Filter,download,37767,,web,returning
2025-11-21 14:28:59.937511,4688,Filter,download,37767,,web,returning
2025-11-18 19:01:59.937511,3664,KPI Page,view,32118,,mobile,new
2025-12-09 18:23:59.937511,3917,dashboard,download,31902,1301.0,web,returning
2025-11-28 05:19:59.937511,4284,KPI Page,view,16206,,mobile,new
2025-11-29 09:16:59.937511,2266,Export,download,27843,,web,returning
2025-11-12 14:50:59.937511,2119,Dashboard,view,12152,924.0,mobile,returning
2025-12-05 14:14:59.937511,1591,Search,click,16763,514.0,mobile,new
2025-11-27 10:53:59.937511,3460,Export,download,26383,803.0,mobile,new
2025-12-20 14:13:59.937511,2330,Search,click,23427,1699.0,mobile,returning
2026-01-06 16:03:59.937511,4592,Search,download,17689,1147.0,mobile,new
2026-01-08 02:16:59.937511,3033,KPI Page,download,12417,1433.0,web,new
2025-11-23 09:29:59.937511,3393,Dashboard,click,31192,1110.0,web,new
2025-12-25 15:47:59.937511,4815,Search,download,27220,116.0,web,new
2025-11-20 07:15:59.937511,1692,,view,19497,765.0,mobile,new
2026-01-08 12:48:59.937511,2726,Filter,click,25502,,mobile,returning
2025-11-13 04:56:59.937511,2304,Export,click,47699,,web,returning
2025-12-20 11:34:59.937511,3612,Search,view,19525,,mobile,returning
2026-01-03 06:57:59.937511,1477,Dashboard,click,30672,,web,new
2025-12-16 02:11:59.937511,1584,Filter,view,34930,1304.0,web,returning
2025-12-22 23:01:59.937511,4322,KPI Page,click,19077,,mobile,new
2025-12-02 02:01:59.937511,3711,KPI Page,click,14295,1639.0,web,returning
2025-12-02 02:01:59.937511,3711,KPI Page,click,14295,1639.0,web,returning
2025-11-27 08:30:59.937511,4940,dashboard,click,36098,,web,returning
2025-12-12 20:49:59.937511,4728,Filter,download,29514,,mobile,new
2025-11-19 17:06:59.937511,3511,Filter,click,10601,,mobile,new
2025-11-19 01:38:59.937511,1574,dashboard,view,32783,1248.0,mobile,new
2025-11-19 14:32:59.937511,1460,dashboard,view,25260,,mobile,new
2025-12-23 00:03:59.937511,2967,,click,45355,1511.0,mobile,new
2025-12-08 18:30:59.937511,4529,,download,21022,,web,returning
2025-11-19 00:11:59.937511,2840,Dashboard,download,42087,,web,new
2025-12-08 12:31:59.937511,4130,dashboard,view,46718,1151.0,web,returning
2025-12-27 16:12:59.937511,1188,dashboard,view,30209,,mobile,new
2025-12-27 16:12:59.937511,1188,dashboard,view,30209,,mobile,new
2025-12-10 11:15:59.937511,3376,Dashboard,view,46543,1705.0,web,returning
2025-12-06 00:40:59.937511,3539,KPI Page,view,32236,,web,new
2025-11-23 14:22:59.937511,2805,Dashboard,click,21255,,web,returning
2025-12-20 21:06:59.937511,2838,Export,download,40681,972.0,web,new
2025-11-17 06:44:59.937511,4646,KPI Page,download,37483,,web,new
2025-12-31 17:04:59.937511,4371,Dashboard,view,46016,,mobile,returning
2025-11-26 23:31:59.937511,3301,Dashboard,view,43407,,mobile,returning
2025-12-04 15:48:59.937511,3089,KPI Page,click,19921,1663.0,mobile,returning
2025-12-13 09:40:59.937511,2160,dashboard,view,19303,,web,new
2025-12-31 09:42:59.937511,2766,dashboard,download,11993,1189.0,mobile,returning
2025-12-24 12:19:59.937511,2564,KPI Page,click,20498,537.0,web,returning
2025-12-15 17:53:59.937511,2788,Filter,click,49677,,mobile,returning
2025-12-02 09:18:59.937511,2411,Export,view,42189,997.0,mobile,new
2025-11-11 10:27:59.937511,3413,Filter,view,28214,1284.0,mobile,new
2026-01-05 20:12:59.937511,2578,,click,43859,,web,returning
2025-12-20 09:02:59.937511,3404,Dashboard,click,44223,1120.0,web,new
2025-12-10 21:35:59.937511,2044,,view,44475,585.0,mobile,returning
2025-12-13 13:23:59.937511,3643,Filter,view,24126,1692.0,mobile,new
2025-12-25 15:21:59.937511,4120,Export,view,41222,1746.0,web,returning
2025-11-23 21:49:59.937511,4284,dashboard,view,40213,,mobile,returning
2026-01-05 21:56:59.937511,4947,Search,view,20543,,mobile,returning
2025-12-10 13:17:59.937511,1549,Dashboard,view,33551,,web,new
2025-12-05 06:55:59.937511,3291,Export,view,44350,1037.0,mobile,new
2025-11-15 03:19:59.937511,4732,Filter,click,40603,,mobile,new
2025-12-16 08:27:59.937511,1899,Export,click,33911,1150.0,mobile,new
2025-12-18 13:17:59.937511,3221,Filter,download,27530,,mobile,returning
2025-12-02 06:16:59.937511,1456,dashboard,click,22784,,web,returning
2025-12-06 10:03:59.937511,3315,Search,download,12066,,web,new
2025-11-18 12:47:59.937511,3668,Search,download,41152,858.0,web,new
2025-11-26 15:43:59.937511,4405,Export,view,25034,,mobile,new
2025-12-12 09:52:59.937511,4884,Export,view,47463,1235.0,mobile,returning
2025-12-02 02:58:59.937511,1135,KPI Page,view,36325,1675.0,web,returning
2025-11-24 02:28:59.937511,3622,Filter,view,11790,302.0,web,returning
2025-11-14 11:04:59.937511,4400,Filter,download,12087,,web,returning
2025-12-08 22:13:59.937511,4825,KPI Page,click,20673,,mobile,returning
2025-12-25 22:04:59.937511,1603,KPI Page,download,12497,351.0,mobile,returning
2026-01-04 16:20:59.937511,2678,Filter,download,12379,,web,returning
2025-12-17 22:14:59.937511,4817,Dashboard,view,12538,,mobile,returning
2025-11-30 00:08:59.937511,1962,Filter,view,46819,,mobile,returning
2025-12-09 22:07:59.937511,2266,dashboard,view,12505,643.0,mobile,new
2025-11-22 10:11:59.937511,2406,Search,click,15828,,mobile,new
2025-11-23 16:55:59.937511,1921,Dashboard,download,20797,803.0,mobile,returning
2025-12-14 04:26:59.937511,1659,KPI Page,download,25908,,web,returning
2025-12-01 09:10:59.937511,4372,dashboard,view,30447,1148.0,mobile,returning
2025-12-26 04:38:59.937511,3923,,download,10042,,mobile,returning
2025-11-20 03:38:59.937511,1495,KPI Page,view,35630,,web,returning
2025-11-14 04:47:59.937511,2209,,download,33164,207.0,mobile,new
2025-12-28 12:16:59.937511,4647,Export,view,18269,1234.0,mobile,new
2025-11-20 21:22:59.937511,3795,Export,view,43760,1458.0,mobile,new
2025-12-02 15:24:59.937511,3508,Filter,view,18034,,web,returning
2025-12-30 03:05:59.937511,1630,Filter,download,47484,,web,new
2025-11-23 13:45:59.937511,1444,Export,download,24558,,mobile,returning
2025-11-30 19:26:59.937511,1768,Search,click,31526,,web,new
2025-12-20 13:11:59.937511,3118,Search,view,25608,1386.0,mobile,returning
2025-12-27 07:06:59.937511,4577,dashboard,click,28135,,web,new
2025-11-29 11:33:59.937511,3841,Export,download,49759,997.0,web,new
2025-12-09 10:06:59.937511,3336,,download,24398,,mobile,new
2025-12-03 17:07:59.937511,4103,Search,view,30777,863.0,web,new
2025-12-12 04:01:59.937511,4001,Search,click,22975,,web,returning
2025-12-18 20:52:59.937511,1643,Dashboard,download,16362,,mobile,new
2025-12-06 11:45:59.937511,2875,Export,click,24287,,mobile,new
2025-12-11 08:25:59.937511,2866,Dashboard,view,42949,,mobile,new
2025-12-04 09:50:59.937511,2660,Export,click,23159,197.0,web,returning
2025-11-27 17:23:59.937511,2366,dashboard,click,49989,,mobile,returning
2026-01-08 12:50:59.937511,1480,Search,view,24077,,mobile,returning
2025-11-14 00:43:59.937511,3790,Search,download,27071,,web,returning
2025-11-28 19:53:59.937511,1187,Search,view,49123,343.0,mobile,new
2025-12-15 13:05:59.937511,3685,Filter,view,34682,1499.0,mobile,new
2025-11-23 15:52:59.937511,4440,Search,download,36980,214.0,mobile,returning
2025-12-14 23:34:59.937511,1438,KPI Page,view,36291,,mobile,returning
2025-11-28 16:17:59.937511,4932,Search,download,34088,,mobile,returning
2025-11-16 05:01:59.937511,3969,Export,download,31695,1630.0,mobile,returning
2025-12-13 03:13:59.937511,2679,,view,20613,1378.0,web,returning
2025-12-26 10:51:59.937511,4018,,download,44062,,mobile,new
2025-12-01 18:43:59.937511,4932,Export,click,43147,1295.0,web,new
2025-12-03 04:38:59.937511,3936,KPI Page,view,12268,,mobile,new
2025-12-07 13:47:59.937511,1993,KPI Page,click,13362,430.0,web,returning
2025-11-16 19:27:59.937511,2919,Search,click,33327,1104.0,mobile,returning
2025-12-30 11:27:59.937511,2128,Search,download,31307,409.0,mobile,returning
2025-12-24 17:34:59.937511,3986,KPI Page,view,47520,1468.0,web,new
2026-01-05 22:41:59.937511,3766,Filter,click,24439,697.0,web,new
2025-12-01 22:28:59.937511,3558,Dashboard,download,36730,,web,returning
2026-01-02 22:09:59.937511,4636,dashboard,download,29692,919.0,web,new
2026-01-07 10:21:59.937511,4526,Search,view,14322,576.0,mobile,returning
2025-11-25 05:43:59.937511,2557,Filter,click,41506,,web,new
2025-11-25 05:43:59.937511,2557,Filter,click,41506,,web,new
2025-12-07 23:01:59.937511,1431,KPI Page,click,10724,600.0,web,returning
2025-11-14 22:03:59.937511,2310,Filter,click,48559,575.0,web,new
2025-12-11 07:45:59.937511,2099,,click,43032,,mobile,new
2025-12-12 06:13:59.937511,4926,Dashboard,download,40722,,web,new
2025-12-22 12:43:59.937511,4738,Export,download,27606,1644.0,mobile,returning
2025-11-11 23:58:59.937511,3946,,click,34374,,mobile,new
2025-12-03 17:45:59.937511,2568,dashboard,view,16197,,web,new
